user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
valenzuela_20,victor valenzuela,1121201167164411904,2019-04-24 23:56:03,/valenzuela_20/status/1121201167164411904,0,0,0,Yo voto porque sii,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Yo <strong>voto</strong> porque sii</p>"
floresdeagosto2,Hey!,1121201164148727810,2019-04-24 23:56:03,/floresdeagosto2/status/1121201164148727810,1,0,0,@SpaceBunnyLove hola Anita podrías hacer un video chusmeando sobre tu vida amorosa  besos desde España!!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2492194946"" dir=""ltr"" href=""/SpaceBunnyLove""><s>@</s><b>SpaceBunnyLove</b></a> hola Anita podrías hacer un video chusmeando sobre tu vida amorosa <img alt=""🤷‍♀️"" aria-label=""Emoji: Mujer encogiendo los hombros"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f937-200d-2640-fe0f.png"" title=""Mujer encogiendo los hombros""/> besos desde <strong>España</strong>!!</p>"
rainbowmyg, 🎈,1121201163855118337,2019-04-24 23:56:03,/rainbowmyg/status/1121201163855118337,0,0,0,"amanhã voto mais 
#BBMASTOPSOCIAL BTS @BTS_TWT","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">amanhã <strong>voto</strong> mais 
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BBMASTOPSOCIAL?src=hash""><s>#</s><b>BBMASTOPSOCIAL</b></a> BTS <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""335141638"" dir=""ltr"" href=""/BTS_twt""><s>@</s><b>BTS_TWT</b></a></p>"
SoyAgathaRock,agatha rock,1121201162030465024,2019-04-24 23:56:02,/SoyAgathaRock/status/1121201162030465024,0,0,1,"Ok a votar por os chicos más divertidos (y guapos) de México. Los de Corea del Sur me tendrán que esperar
#SKEnMTVMiaw2019
#SKEnMTVMiaw2019
#SKEnMTVMiaw2019
#SKEnMTVMiaw2019
#SKEnMTVMiaw2019
#SKEnMTVMiaw2019
#SKEnMTVMiaw2019
#SKEnMTVMiaw2019
@Bryan_SKabeche @Eddy_SKabeche","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Ok a <strong>votar</strong> por os chicos más divertidos (y guapos) de México. Los de Corea del Sur me tendrán que esperar
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SKEnMTVMiaw2019?src=hash""><s>#</s><b>SKEnMTVMiaw2019</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SKEnMTVMiaw2019?src=hash""><s>#</s><b>SKEnMTVMiaw2019</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SKEnMTVMiaw2019?src=hash""><s>#</s><b>SKEnMTVMiaw2019</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SKEnMTVMiaw2019?src=hash""><s>#</s><b>SKEnMTVMiaw2019</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SKEnMTVMiaw2019?src=hash""><s>#</s><b>SKEnMTVMiaw2019</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SKEnMTVMiaw2019?src=hash""><s>#</s><b>SKEnMTVMiaw2019</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SKEnMTVMiaw2019?src=hash""><s>#</s><b>SKEnMTVMiaw2019</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SKEnMTVMiaw2019?src=hash""><s>#</s><b>SKEnMTVMiaw2019</b></a>
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2840470668"" dir=""ltr"" href=""/Bryan_SKabeche""><s>@</s><b>Bryan_SKabeche</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""304735102"" dir=""ltr"" href=""/Eddy_SKabeche""><s>@</s><b>Eddy_SKabeche</b></a></p>"
Cmontoyaa,Carlos Montoya,1121201161191563264,2019-04-24 23:56:02,/Cmontoyaa/status/1121201161191563264,1,0,0,"El psicópata de Tranquilandia habla de sicarios morales en el congreso, el gobierno de los falsos positivos, el de la fosa de la Macarena, el de las casas de pique. Lo dice muy sonriente mientras el primo de Pablo Escobar aplaude con orgasmo rectal. pic.twitter.com/RLLM6a62DZ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">El psicópata de Tranquilandia habla de sicarios morales en el <strong>congreso</strong>, el gobierno de los falsos positivos, el de la fosa de la Macarena, el de las casas de pique. Lo dice muy sonriente mientras el primo de Pablo Escobar aplaude con orgasmo rectal. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/RLLM6a62DZ"">pic.twitter.com/RLLM6a62DZ</a></p>"
qristemo,𝐧𝐨𝐥𝐢  💌 / -53,1121201157253345280,2019-04-24 23:56:01,/qristemo/status/1121201157253345280,0,1,0,TAMBIÉN VOTAR EN LO DE TV COUPLE OK,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">TAMBIÉN <strong>VOTAR</strong> EN LO DE TV COUPLE OK</p>"
Uzumonogatari,Guillermonogatari,1121201156959744000,2019-04-24 23:56:01,/Uzumonogatari/status/1121201156959744000,0,1,0,yo sí q voto q te crees! de muy mala gana pero voto,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">yo sí q <strong>voto</strong> q te crees! de muy mala gana pero <strong>voto</strong></p>"
vhfe_victor,Wkrp,1121201156481536000,2019-04-24 23:56:01,/vhfe_victor/status/1121201156481536000,0,0,0,"España se merece un gobierno que satisfaga las necesidades de los españoles y supere las espectativas.  Pero ninguno de los 4 cumple, solo hace la guerra de reproches,  decepción, parecen Maduro de Venezuela cuando gritan https://twitter.com/Albert_Rivera/status/1121015215590711296 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""es""><strong>España</strong> se merece un gobierno que satisfaga las necesidades de los españoles y supere las espectativas.  Pero ninguno de los 4 cumple, solo hace la guerra de reproches,  decepción, parecen Maduro de Venezuela cuando gritan <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Albert_Rivera/status/1121015215590711296"" dir=""ltr"" href=""https://t.co/ieJhvyyUur"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Albert_Rivera/status/1121015215590711296""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Albert_Rivera/</span><span class=""invisible"">status/1121015215590711296</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
NataliaReynaga3,Natalia 🇲🇽,1121201155399397378,2019-04-24 23:56:01,/NataliaReynaga3/status/1121201155399397378,0,0,0,"Puessssss me fui de las votaciones porque dije ""Ya ya vali cabeza subí muchas fotos, esto de votar no es lo mío, me van a bloquear la cuenta"" yo ya estaba a punto del colapso mental, pero regresé♡
#BBMAsTopSocial BTS @BTS_twt","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Puessssss me fui de las votaciones porque dije ""Ya ya vali cabeza subí muchas fotos, esto de <strong>votar</strong> no es lo mío, me van a bloquear la cuenta"" yo ya estaba a punto del colapso mental, pero regresé♡
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BBMAsTopSocial?src=hash""><s>#</s><b>BBMAsTopSocial</b></a> BTS <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""335141638"" dir=""ltr"" href=""/BTS_twt""><s>@</s><b>BTS_twt</b></a></p>"
YadiraDavalos4,Yadira Davalos 4,1121201153906229248,2019-04-24 23:56:00,/YadiraDavalos4/status/1121201153906229248,1,0,0,"Hola @teleritmoTv voto x
#ElAmorDeMiVida  de
@adictivaoficial en el
#Top10DeTeleritmo
@TerrenoAdictivo @anvalmusic
@dianacullen28 @ELVIAGARCIA121
#MMH #M2037 @memogarzaa","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Hola <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""147899825"" dir=""ltr"" href=""/TeleritmoTv""><s>@</s><b>teleritmoTv</b></a> <strong>voto</strong> x
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ElAmorDeMiVida?src=hash""><s>#</s><b>ElAmorDeMiVida</b></a> <img alt=""💕"" aria-label=""Emoji: Dos corazones"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f495.png"" title=""Dos corazones""/> de
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1267898791"" dir=""ltr"" href=""/adictivaoficial""><s>@</s><b>adictivaoficial</b></a> en el
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Top10DeTeleritmo?src=hash""><s>#</s><b>Top10DeTeleritmo</b></a>
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""951213817710678017"" dir=""ltr"" href=""/TerrenoAdictivo""><s>@</s><b>TerrenoAdictivo</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""226269982"" dir=""ltr"" href=""/anvalmusic""><s>@</s><b>anvalmusic</b></a>
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""587977897"" dir=""ltr"" href=""/dianacullen28""><s>@</s><b>dianacullen28</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3270573798"" dir=""ltr"" href=""/ELVIAGARCIA121""><s>@</s><b>ELVIAGARCIA121</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MMH?src=hash""><s>#</s><b>MMH</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/M2037?src=hash""><s>#</s><b>M2037</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2204181534"" dir=""ltr"" href=""/memogarzaa""><s>@</s><b>memogarzaa</b></a></p>"
javisxnchez,JXVITO,1121201151347712001,2019-04-24 23:56:00,/javisxnchez/status/1121201151347712001,80,1,7,bueno aprovecho para decir que todos a votar el domingo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">bueno aprovecho para decir que todos a <strong>votar</strong> el domingo</p>"
anuskandal,Ana  👣 🌹,1121201149753925633,2019-04-24 23:55:59,/anuskandal/status/1121201149753925633,0,1,0,"no pactará con los independentistas...
puedes decir los mismo de cds y Vox??
porque cds es todo acusar, siembargo no negó pactar con Vox y te digo que es lo más peligroso y con más riesgo que puede atravesar España... no es broma.. es muy dramático ...","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">no pactará con los independentistas...
puedes decir los mismo de cds y Vox??
porque cds es todo acusar, siembargo no negó pactar con Vox y te digo que es lo más peligroso y con más riesgo que puede atravesar <strong>España</strong>... no es broma.. es muy dramático ...</p>"
SanIGOT7,Sandy,1121201147933601794,2019-04-24 23:55:59,/SanIGOT7/status/1121201147933601794,1,0,3,"para de forçar a barra e vai votar no seu fav, tá muito incomodada com o grupo dos outros

#BBMAsTopSocial GOT7 @GOT7Official","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">para de forçar a barra e vai <strong>votar</strong> no seu fav, tá muito incomodada com o grupo dos outros

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BBMAsTopSocial?src=hash""><s>#</s><b>BBMAsTopSocial</b></a> GOT7 <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""573299587"" dir=""ltr"" href=""/GOT7Official""><s>@</s><b>GOT7Official</b></a></p>"
xxxxxxxytr,Tintin_antiuribista,1121201145123418113,2019-04-24 23:55:58,/xxxxxxxytr/status/1121201145123418113,5,1,2,"José Eliécer Salazar.

Partido de la u. 

¿Analizen cuanto quita 30000 pesos para la comida de trabajadores más 44 millones colombianos esperan algo de esta pocilga de Congreso.? pic.twitter.com/XmzDdXyjNR","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">José Eliécer Salazar.

Partido de la u. 

¿Analizen cuanto quita 30000 pesos para la comida de trabajadores más 44 millones colombianos esperan algo de esta pocilga de <strong>Congreso</strong>.? <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/XmzDdXyjNR"">pic.twitter.com/XmzDdXyjNR</a></p>"
danballejo,Daniel Ballejo,1121201145043664896,2019-04-24 23:55:58,/danballejo/status/1121201145043664896,1,0,0,"@EnlaMiraVTV por qué no le preguntan si es que está tan convencido y ve necesario un cambio, a quiem va a votar en el ballotage?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""299864864"" dir=""ltr"" href=""/EnlaMiraVTV""><s>@</s><b>EnlaMiraVTV</b></a> por qué no le preguntan si es que está tan convencido y ve necesario un cambio, a quiem va a <strong>votar</strong> en el ballotage?</p>"
ManeneSalgo,@manene,1121201142740979718,2019-04-24 23:55:57,/ManeneSalgo/status/1121201142740979718,0,0,0,"Jajajajajaj toda la razón, por la boca muere el pez ya sabemos que la reforma de isapres sólo las beneficia, así que espero que el Congreso haga su pega y no se venda. https://twitter.com/sesnaola/status/1121074507396067328 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""es"">Jajajajajaj toda la razón, por la boca muere el pez ya sabemos que la reforma de isapres sólo las beneficia, así que espero que el <strong>Congreso</strong> haga su pega y no se venda. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/sesnaola/status/1121074507396067328"" dir=""ltr"" href=""https://t.co/scSnjuDhvE"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/sesnaola/status/1121074507396067328""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/sesnaola/statu</span><span class=""invisible"">s/1121074507396067328</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
MGiputxi,manate giputxi,1121201134943834113,2019-04-24 23:55:56,/MGiputxi/status/1121201134943834113,32,0,23,"Usa tu sonrisa para cambiar el mundo y no dejes que el mundo cambie tu sonrisa.

Mi voto es para  @alfredgarcia  y su magnífica Canción   #DeLaTierraHastaMarte  #HOT40MDP del @MundialDelPop10pic.twitter.com/mWoBRsbuYu","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Usa tu sonrisa para cambiar el mundo y no dejes que el mundo cambie tu sonrisa.

Mi <strong>voto</strong> es para  <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""921485446705803267"" dir=""ltr"" href=""/alfredgarcia""><s>@</s><b>alfredgarcia</b></a>  y su magnífica Canción   <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DeLaTierraHastaMarte?src=hash""><s>#</s><b>DeLaTierraHastaMarte</b></a> <img alt=""✨"" aria-label=""Emoji: Destellos"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2728.png"" title=""Destellos""/><img alt=""🌎"" aria-label=""Emoji: Globo terráqueo con el continente americano"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f30e.png"" title=""Globo terráqueo con el continente americano""/><img alt=""🚀"" aria-label=""Emoji: Cohete"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f680.png"" title=""Cohete""/><img alt=""🔴"" aria-label=""Emoji: Círculo rojo"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f534.png"" title=""Círculo rojo""/><img alt=""🎶"" aria-label=""Emoji: Varias notas musicales"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f3b6.png"" title=""Varias notas musicales""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/HOT40MDP?src=hash""><s>#</s><b>HOT40MDP</b></a> del <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1908889452"" dir=""ltr"" href=""/MundialDelPop10""><s>@</s><b>MundialDelPop10</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/mWoBRsbuYu"">pic.twitter.com/mWoBRsbuYu</a></p>"
Sonic_Crockett,Sonic Crockett,1121201134474022912,2019-04-24 23:55:56,/Sonic_Crockett/status/1121201134474022912,0,0,0, Las máquinas que pagan por reciclar podrían llegar a España... https://www.cinconoticias.com/las-maquinas-que-pagan-por-reciclar-podrian-llegar-a-espana/ …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es""><img alt=""📌"" aria-label=""Emoji: Chincheta"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4cc.png"" title=""Chincheta""/> Las máquinas que pagan por reciclar podrían llegar a <strong>España</strong>... <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.cinconoticias.com/las-maquinas-que-pagan-por-reciclar-podrian-llegar-a-espana/"" dir=""ltr"" href=""https://t.co/dSCKNum6Pp"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.cinconoticias.com/las-maquinas-que-pagan-por-reciclar-podrian-llegar-a-espana/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">cinconoticias.com/las-maquinas-q</span><span class=""invisible"">ue-pagan-por-reciclar-podrian-llegar-a-espana/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
GoldenLineMX,♡↜ Golden Line ( 🇲🇽) ✨,1121201131038892032,2019-04-24 23:55:55,/GoldenLineMX/status/1121201131038892032,2,2,2,"[Dinámica] #BBMAsTopSocial BTS @BTS_twt 

Comenta la última foto que guardaste en tu galería.

RT= 1 voto

Mrs. Swag 
.
.
.
~GoldenLine~","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">[Dinámica<img alt=""🌟"" aria-label=""Emoji: Estrella brillante"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f31f.png"" title=""Estrella brillante""/>] <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BBMAsTopSocial?src=hash""><s>#</s><b>BBMAsTopSocial</b></a> BTS <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""335141638"" dir=""ltr"" href=""/BTS_twt""><s>@</s><b>BTS_twt</b></a> 

Comenta la última foto que guardaste en tu galería.

RT= 1 <strong>voto</strong>

Mrs. Swag 
.
.
.
~GoldenLine~</p>"
elsennior,Señor Ñ,1121201126530007041,2019-04-24 23:55:54,/elsennior/status/1121201126530007041,0,0,0,"Como no 3ncuentras cargo en un partido te tienes que ir a otro? Lo de trabajar ya menos, con echar odio a España vale","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Como no 3ncuentras cargo en un partido te tienes que ir a otro? Lo de trabajar ya menos, con echar odio a <strong>España</strong> vale</p>"
rubenchenwong,Rubén Chen W.,1121201123187220480,2019-04-24 23:55:53,/rubenchenwong/status/1121201123187220480,0,0,0,"En la papeleta de voto, deberian poner unas rayas negras , simulando barrotes , sobre la foto de Martinelli. Tu sabes, pa ' diferenciarlo...","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">En la papeleta de <strong>voto</strong>, deberian poner unas rayas negras , simulando barrotes , sobre la foto de Martinelli. Tu sabes, pa ' diferenciarlo...</p>"
PauloBarbosaBa4,Paulo Barbosa Barbosa,1121201121752752130,2019-04-24 23:55:52,/PauloBarbosaBa4/status/1121201121752752130,0,0,0,Ou companheiro o dinheiro é o dono do mundo foi assim na reforma trabalhista e assim será nessa famigerada imoral e INDECENTE reforma da previdência. 40 milhas para votar sim vcs acham que vai dar algo diferente. Aliás essa é a nova Política do BOLZONAZISTA.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Ou companheiro o dinheiro é o dono do mundo foi assim na reforma trabalhista e assim será nessa famigerada imoral e INDECENTE reforma da previdência. 40 milhas para <strong>votar</strong> sim vcs acham que vai dar algo diferente. Aliás essa é a nova Política do BOLZONAZISTA.</p>"
ImAlex28, 👉Alexsandro  👈 👌,1121201121622675456,2019-04-24 23:55:52,/ImAlex28/status/1121201121622675456,1,0,0,A mi me gustaria conocer españa,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">A mi me gustaria conocer <strong>españa</strong></p>"
SladeMoose,⎊ SladeMoose ❁,1121201120750243841,2019-04-24 23:55:52,/SladeMoose/status/1121201120750243841,0,0,0,"Fiquei surpreso q ""Filmes de heróis"" estava 100%, mas depois vi q só tinha o meu voto registrado KKKKKKKK","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Fiquei surpreso q ""Filmes de heróis"" estava 100%, mas depois vi q só tinha o meu <strong>voto</strong> registrado KKKKKKKK</p>"
grace34954193,Grace,1121201118967750657,2019-04-24 23:55:52,/grace34954193/status/1121201118967750657,3,0,3,"Yo no tengo dudas que sería así. Por eso, a los disconformes que le darían su voto a cualquiera, serán los grandes responsables. Pero no va a pasar. https://twitter.com/wallydays0926/status/1121142861947338752 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""es"">Yo no tengo dudas que sería así. Por eso, a los disconformes que le darían su <strong>voto</strong> a cualquiera, serán los grandes responsables. Pero no va a pasar. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/wallydays0926/status/1121142861947338752"" dir=""ltr"" href=""https://t.co/D39Q1Kezaa"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/wallydays0926/status/1121142861947338752""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/wallydays0926/</span><span class=""invisible"">status/1121142861947338752</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
joy_yunis,Joy Yunis  💚,1121201118451834880,2019-04-24 23:55:52,/joy_yunis/status/1121201118451834880,12,1,2,Hoy había zarpadas colas en todos los supermercados que adherían al 50% de descuento del Banco Provincia. Fue un lindo momento para recordar que en octubre NO hay que volver a votar a Cambiemos.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Hoy había zarpadas colas en todos los supermercados que adherían al 50% de descuento del Banco Provincia. Fue un lindo momento para recordar que en octubre NO hay que volver a <strong>votar</strong> a Cambiemos.</p>"
jonginspaces,𝖋𝖎𝖑𝖎𝖕𝖊,1121201118330200065,2019-04-24 23:55:52,/jonginspaces/status/1121201118330200065,1,1,0,"+100 votinhos no site,
estou tirando tempo do cu para votar nisso

#BBMAsTopSocial EXO @weareoneEXOpic.twitter.com/O9zkMd2wlB","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">+100 votinhos no site,
estou tirando tempo do cu para <strong>votar</strong> nisso

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BBMAsTopSocial?src=hash""><s>#</s><b>BBMAsTopSocial</b></a> EXO <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""873115441303924736"" dir=""ltr"" href=""/weareoneEXO""><s>@</s><b>weareoneEXO</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/O9zkMd2wlB"">pic.twitter.com/O9zkMd2wlB</a></p>"
seokjinieww,αlραcα  🐹 🦙,1121201117940146181,2019-04-24 23:55:52,/seokjinieww/status/1121201117940146181,6,0,8,"Estuve en clases todo el día y me olvide de activar el modo bot para votar
@BTS_twt #BBMAsTopSocial BTSpic.twitter.com/YQBNNmDhh6","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Estuve en clases todo el día y me olvide de activar el modo bot para <strong>votar</strong>
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""335141638"" dir=""ltr"" href=""/BTS_twt""><s>@</s><b>BTS_twt</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BBMAsTopSocial?src=hash""><s>#</s><b>BBMAsTopSocial</b></a> BTS<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/YQBNNmDhh6"">pic.twitter.com/YQBNNmDhh6</a></p>"
hcorralt,Hernán Corral,1121201116761468928,2019-04-24 23:55:51,/hcorralt/status/1121201116761468928,4,0,6,"En debate por las próximas elecciones en España Albert Rivera, de Ciudadanos, regaló a Pedro Sánchez, de PSOE su propia tesis doctoral para que ""la leyera"". Aquí la explicación: https://www.elmundo.es/espana/2018/10/10/5bbd0662e5fdea1f458b45db.html ….","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">En debate por las próximas elecciones en <strong>España</strong> Albert Rivera, de Ciudadanos, regaló a Pedro Sánchez, de PSOE su propia tesis doctoral para que ""la leyera"". Aquí la explicación: <a class=""twitter-timeline-link"" data-expanded-url=""https://www.elmundo.es/espana/2018/10/10/5bbd0662e5fdea1f458b45db.html"" dir=""ltr"" href=""https://t.co/Ol8xM0XCi8"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.elmundo.es/espana/2018/10/10/5bbd0662e5fdea1f458b45db.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">elmundo.es/espana/2018/10</span><span class=""invisible"">/10/5bbd0662e5fdea1f458b45db.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>.</p>"
